1.1908884	1.4139929	-1.2987032	-0.5972911	-0.5560906	-1.2142776	-1.1321273	1.2753649	-0.8906849	1.327651	-1.4045908	0.98703575	1.4655588	-1.1962587	1.3332815	-0.31871524
1.366271	1.6182395	-1.4821305	-0.6442912	-0.59381974	-1.3553687	-1.3353459	1.4028233	-1.0504943	1.4062065	-1.5400586	1.1440307	1.5405014	-1.4140234	1.484406	-0.4668837
1.2149376	1.4584981	-1.3167142	-0.545084	-0.5406399	-1.2132936	-1.0980618	1.3050194	-0.9124084	1.3188545	-1.3623846	1.0082592	1.4623469	-1.2314626	1.2997134	-0.34418586
1.1660212	1.4378107	-1.2738911	-0.5469793	-0.51752496	-1.1745127	-1.0875447	1.2624307	-0.9539299	1.2736491	-1.3661397	1.0315853	1.3461915	-1.2290549	1.2716885	-0.3848477
1.1079712	1.3556658	-1.1805394	-0.52974313	-0.50667655	-1.1204462	-1.0111185	1.1662643	-0.8867932	1.1831957	-1.2920487	0.89541996	1.295819	-1.0664161	1.208706	-0.31385055
1.0298988	1.2211723	-1.0830494	-0.47156113	-0.45754817	-0.96616286	-0.9285382	1.0387623	-0.8080457	1.1337738	-1.1486722	0.9283296	1.1543111	-1.062258	1.1236733	-0.2572794
1.0481504	1.2226394	-1.1401657	-0.48389676	-0.4457811	-1.0537013	-0.954094	1.035156	-0.76554936	1.0677587	-1.1600721	0.9009062	1.1450003	-1.0402071	1.110787	-0.3259904
0.9446423	1.1981585	-1.0457029	-0.48329282	-0.4599925	-0.95084685	-0.9038502	1.0697081	-0.7900003	1.0531505	-1.1095124	0.83880794	1.1597514	-1.0274277	1.0995922	-0.30584374
0.92874426	1.1535373	-0.9918564	-0.45671445	-0.41813418	-0.9037147	-0.9006074	1.012141	-0.7635352	0.9918335	-1.0676446	0.7531143	1.1168888	-0.91065174	1.0003405	-0.25062338
1.0334622	1.2120425	-1.1389204	-0.5032892	-0.4764722	-0.99452186	-0.9621376	1.0513061	-0.7884628	1.0793366	-1.1765072	0.8572592	1.2287134	-1.0242956	1.112183	-0.30732766
0.8953594	1.119133	-1.0531646	-0.44682482	-0.42214668	-0.90923625	-0.9120975	1.0117673	-0.71795356	1.0512702	-1.1080084	0.83966297	1.0912535	-0.9908932	1.0199844	-0.27486944
0.996756	1.1483786	-1.0564753	-0.40958187	-0.46101424	-1.0149783	-0.8939879	1.0024222	-0.7301698	1.0400525	-1.0832855	0.8769455	1.1686513	-1.0028101	1.1090186	-0.3030263
0.84406555	1.0116891	-0.92435795	-0.44088262	-0.35362735	-0.8624702	-0.838439	0.9532346	-0.664582	0.9492901	-1.0108278	0.7604607	1.0267781	-0.837065	1.0038109	-0.29617554
0.93284714	1.165185	-0.97457004	-0.42300624	-0.4449126	-0.93446517	-0.91266376	1.0434866	-0.6905396	1.0489259	-1.0799145	0.82664305	1.1408104	-0.8972898	1.0418633	-0.2279529
0.8323765	1.1070747	-0.99363095	-0.3944438	-0.34098884	-0.90608615	-0.8675729	0.98423195	-0.6395112	1.0044088	-0.9937178	0.76671576	1.0663846	-0.9314794	1.0046672	-0.2817596
0.85507435	1.0341227	-0.95202446	-0.42372134	-0.41119847	-0.82761097	-0.8593845	0.9377016	-0.63129723	0.88839245	-0.9980836	0.7733314	0.9957765	-0.84045374	0.9853005	-0.3150846
0.8230842	0.9964324	-0.8948174	-0.413039	-0.39822987	-0.8240786	-0.8017115	0.8972546	-0.67882353	0.8994824	-0.97778803	0.75858986	1.007808	-0.83271575	0.90537894	-0.26481077
0.8628365	1.0099796	-0.95328885	-0.46285188	-0.41309798	-0.83347404	-0.85203904	0.95056844	-0.6551386	0.94771075	-1.0046802	0.78360575	0.98811257	-0.87036055	0.94828594	-0.261004
0.8672949	1.0685569	-0.8858072	-0.34049278	-0.38246325	-0.86140925	-0.7708812	0.91375726	-0.64478934	0.9323943	-1.0018631	0.71888053	0.97235185	-0.9036623	0.9175648	-0.27046037
0.7929613	0.9555222	-0.8687115	-0.43212372	-0.34199372	-0.77820575	-0.8173812	0.91942406	-0.66243744	0.93751067	-0.9718161	0.6595905	1.0347779	-0.8223594	0.9181465	-0.26619986
0.8212856	1.0640674	-0.90108067	-0.44156846	-0.3732758	-0.86977994	-0.7630551	0.88699263	-0.67584825	0.9380452	-0.9469005	0.7513076	0.99043596	-0.8931984	0.8912665	-0.2668939
0.91079533	1.0594698	-0.9161465	-0.4001568	-0.35738686	-0.9027185	-0.8227367	0.8884387	-0.63951653	0.91142154	-1.0480098	0.6869911	1.0305041	-0.8375737	0.9107138	-0.24875186
0.82899994	1.055039	-0.88270295	-0.40559772	-0.40256432	-0.859543	-0.83466846	0.8850171	-0.6004773	0.8823188	-0.93938106	0.6935251	0.9959375	-0.82742476	0.9013306	-0.28632203
0.81965667	0.9211081	-0.83387125	-0.303235	-0.3269903	-0.752266	-0.78807837	0.86289	-0.6517279	0.85582495	-0.9179797	0.68297184	0.9031201	-0.77216816	0.88205785	-0.2066143
0.71856743	0.8821672	-0.798895	-0.3039977	-0.31904966	-0.7252742	-0.6505821	0.7324451	-0.5158121	0.7631389	-0.7728065	0.6251817	0.7798286	-0.6748527	0.7438191	-0.24590388
0.75617856	0.87645555	-0.8061653	-0.30884263	-0.32808003	-0.71041054	-0.7527445	0.82728934	-0.5382274	0.80098087	-0.83211595	0.64298564	0.8563446	-0.7511173	0.7982932	-0.1922531
0.8448897	0.9342682	-0.91074175	-0.34702495	-0.3854882	-0.82728463	-0.73130244	0.88396806	-0.58814293	0.84301996	-0.9257138	0.7189207	0.9537596	-0.86325324	0.8899337	-0.19166388
0.76597816	0.9107597	-0.7913527	-0.34549382	-0.32374027	-0.7776552	-0.6752363	0.8161617	-0.5228378	0.83294386	-0.88980347	0.5732347	0.81843626	-0.77816087	0.78912437	-0.21721637
0.74264777	0.9337141	-0.8300092	-0.33499825	-0.2988089	-0.78971094	-0.7127115	0.7956474	-0.56620926	0.8614968	-0.9006504	0.6136674	0.9013695	-0.79372126	0.8922146	-0.24846515
0.6754087	0.8805761	-0.7851975	-0.33215594	-0.3249723	-0.7257989	-0.6503743	0.7670506	-0.53337467	0.8244313	-0.86225075	0.61540765	0.8148519	-0.7215139	0.7473428	-0.26024714
0.7917377	0.9410423	-0.79944783	-0.37458962	-0.33889836	-0.7786343	-0.70359755	0.7481115	-0.56082153	0.8353958	-0.8543697	0.6691619	0.8693262	-0.780439	0.8284919	-0.22963898
0.7542477	0.8769005	-0.7538709	-0.3792414	-0.28640684	-0.6997311	-0.7253237	0.81332767	-0.56561327	0.83255833	-0.83440524	0.6184065	0.8863503	-0.7295869	0.80266464	-0.22962542
0.71389854	0.8758567	-0.7571691	-0.28838432	-0.29265842	-0.7498523	-0.67210233	0.8251467	-0.55595756	0.7564833	-0.8831656	0.6522887	0.924754	-0.790074	0.77300996	-0.21291418
0.6992593	0.8718605	-0.7512024	-0.33740655	-0.35156044	-0.7148798	-0.6883791	0.7689521	-0.5368593	0.79305536	-0.86500126	0.63133854	0.846374	-0.71396613	0.75482637	-0.23347399
0.603553	0.7244683	-0.6624224	-0.3131502	-0.28276315	-0.64359754	-0.6388963	0.6869723	-0.5074687	0.70681274	-0.7043248	0.52990127	0.77064955	-0.6556775	0.69778645	-0.1472884
0.6719136	0.89318186	-0.79255027	-0.38277367	-0.33448613	-0.7048162	-0.70267653	0.71833766	-0.59649205	0.76860684	-0.7840792	0.5572436	0.8523466	-0.7167249	0.8045445	-0.21623605
0.6906592	0.8797132	-0.79987115	-0.3586795	-0.2542997	-0.7464252	-0.6329861	0.7340348	-0.5558227	0.76338124	-0.8210091	0.62047994	0.79829675	-0.68769157	0.7518487	-0.24501257
0.60952395	0.73721844	-0.69372034	-0.3122459	-0.27520227	-0.6072712	-0.6099813	0.68048215	-0.50705194	0.6347817	-0.7349807	0.49933076	0.6953307	-0.60114664	0.67736983	-0.15277496
0.6447285	0.7962088	-0.6834246	-0.28901795	-0.269973	-0.6657923	-0.6576009	0.7177239	-0.46819708	0.7263156	-0.74405944	0.58211386	0.8135641	-0.65747285	0.7355607	-0.16140422
0.627952	0.76326346	-0.65825474	-0.26624203	-0.29880556	-0.61623055	-0.6032066	0.6218944	-0.47078833	0.6570271	-0.75571793	0.48278007	0.72228366	-0.66488534	0.67680424	-0.18200895
0.7154636	0.9218864	-0.7834886	-0.30430028	-0.30675653	-0.73841083	-0.71558785	0.8184722	-0.5351888	0.80130553	-0.83445495	0.5642316	0.87054497	-0.7055489	0.824504	-0.21910162
0.5888614	0.7778168	-0.70581573	-0.33060783	-0.27555037	-0.61374044	-0.608627	0.6750144	-0.4608288	0.6630592	-0.6767192	0.47728223	0.76830304	-0.60711247	0.63948417	-0.21984859
0.5736161	0.67402273	-0.6097155	-0.26297298	-0.2322174	-0.61265236	-0.51933885	0.61201113	-0.4694817	0.6117218	-0.66789615	0.5180502	0.7003999	-0.6170164	0.6432175	-0.1285291
0.6102053	0.7761386	-0.66277385	-0.24357733	-0.24343759	-0.6790751	-0.5848608	0.6794537	-0.49454582	0.70615333	-0.74427956	0.47572234	0.7025506	-0.6563065	0.6654336	-0.1490027
0.5581265	0.6894164	-0.61623794	-0.232768	-0.3028491	-0.6073618	-0.53290147	0.61219543	-0.42333624	0.61969674	-0.6779098	0.5170938	0.7121317	-0.61235005	0.6467236	-0.13610752
0.5958163	0.78415614	-0.68773574	-0.2772603	-0.28871003	-0.6397538	-0.61851233	0.63269234	-0.45344862	0.67640907	-0.72291243	0.48557737	0.7181907	-0.5898073	0.66686946	-0.19250938
0.59226036	0.70574296	-0.56009924	-0.30489945	-0.1974418	-0.5589916	-0.5605508	0.63357186	-0.48745915	0.59897125	-0.691868	0.5085086	0.6723766	-0.5708781	0.59843713	-0.19277436
0.7013917	0.79238844	-0.6851392	-0.2574602	-0.32682678	-0.6652696	-0.5810004	0.6887511	-0.54558825	0.6918723	-0.7343073	0.5498849	0.7592715	-0.66499525	0.7695015	-0.22011466
0.60343254	0.74936426	-0.66074073	-0.30697048	-0.2799183	-0.6931326	-0.6218189	0.6558127	-0.55871224	0.72124785	-0.798909	0.5404871	0.7802804	-0.6870976	0.6719222	-0.17565772
0.5484064	0.6962992	-0.67227167	-0.2611749	-0.24773975	-0.59108645	-0.6116112	0.58901787	-0.4144544	0.6541968	-0.65455306	0.44518346	0.66944677	-0.59274536	0.65579104	-0.17134222
0.6361194	0.8025935	-0.68423444	-0.32784367	-0.2646935	-0.65676224	-0.6208225	0.61832845	-0.46375707	0.7286229	-0.6930998	0.48781845	0.80441976	-0.6455353	0.7359279	-0.14012967
0.6223922	0.6913935	-0.6645267	-0.23417532	-0.22700214	-0.56012917	-0.62175554	0.61094886	-0.47339916	0.6155016	-0.6746107	0.5175534	0.6682404	-0.58035415	0.65157795	-0.18597655
0.66018194	0.7839731	-0.7097687	-0.30071244	-0.2870458	-0.6726231	-0.65897584	0.6470157	-0.45780498	0.71565694	-0.7890089	0.49887696	0.80353945	-0.6515491	0.68822706	-0.23997355
0.6019431	0.8157528	-0.6939635	-0.30353224	-0.27184442	-0.6717398	-0.5570236	0.6693927	-0.52557653	0.73500836	-0.7656243	0.56671864	0.71267337	-0.6718115	0.6803304	-0.18618023
0.55323327	0.6740409	-0.60840046	-0.2518836	-0.22399174	-0.54979587	-0.5228049	0.6193167	-0.42040643	0.56042206	-0.66988605	0.47531253	0.65249026	-0.567843	0.6046094	-0.11103552
0.5534095	0.6283344	-0.5512585	-0.24961913	-0.22763847	-0.5886324	-0.512721	0.52535456	-0.4370659	0.6291614	-0.6027145	0.4415814	0.65415937	-0.58009356	0.5897215	-0.18975782
0.54671437	0.6943975	-0.5877222	-0.20300014	-0.27109534	-0.5214318	-0.5841137	0.5994008	-0.4099872	0.62071955	-0.6103783	0.4717814	0.68055886	-0.5179283	0.5781653	-0.13790253
0.5167645	0.6826013	-0.56012356	-0.20336775	-0.19844303	-0.5489326	-0.52255535	0.5980991	-0.40000898	0.61456233	-0.6399995	0.40356377	0.5964605	-0.53526604	0.5976229	-0.15646951
0.5755221	0.6973662	-0.61039484	-0.28603172	-0.26977348	-0.6028092	-0.5249753	0.5880365	-0.41214383	0.6381694	-0.65419286	0.41139394	0.69075024	-0.52273965	0.5981902	-0.14252621
0.56348974	0.6332917	-0.57921195	-0.23793419	-0.266609	-0.49347997	-0.52621835	0.56368655	-0.39005226	0.5376996	-0.6699931	0.40117615	0.61672086	-0.51133245	0.60453147	-0.11444453
0.5883884	0.7435301	-0.62900996	-0.29957008	-0.26143104	-0.66131973	-0.57528996	0.6393698	-0.4461703	0.6682287	-0.71357197	0.50917685	0.732632	-0.62773407	0.63743424	-0.11792533
0.5213787	0.63103807	-0.5324733	-0.2513545	-0.2686547	-0.57536995	-0.52165204	0.5345013	-0.39034247	0.5484488	-0.6117408	0.39067042	0.6021801	-0.5006925	0.6167443	-0.104516104
0.4836313	0.6207975	-0.5597324	-0.27041188	-0.2083813	-0.48271623	-0.52014446	0.50138074	-0.33198744	0.5584713	-0.5144491	0.38966995	0.60179645	-0.45829445	0.56854635	-0.16642928
0.54920983	0.68069315	-0.58405876	-0.25124672	-0.21705255	-0.57746065	-0.49967661	0.52429956	-0.40901136	0.58677435	-0.6020633	0.41457224	0.6214152	-0.5706815	0.53363293	-0.15202965
0.53333575	0.66105443	-0.6547835	-0.23652746	-0.23477846	-0.5758429	-0.5989562	0.5741355	-0.44305897	0.6282942	-0.671062	0.45212516	0.71522224	-0.55248225	0.6488717	-0.1468878
0.569528	0.64829284	-0.6017844	-0.21252528	-0.18594052	-0.49148953	-0.5466567	0.5946072	-0.4440002	0.6185993	-0.6630459	0.44650716	0.59923196	-0.48631647	0.6325842	-0.1895334
0.47850275	0.64285153	-0.5371883	-0.20932353	-0.19798243	-0.49666902	-0.46365002	0.55017036	-0.419845	0.5587565	-0.5774146	0.45737532	0.59933215	-0.47546697	0.57993495	-0.15070158
0.5389654	0.69047093	-0.6360742	-0.22171155	-0.2364249	-0.5790704	-0.5045509	0.6186619	-0.43785435	0.64019066	-0.65830946	0.46853718	0.72158843	-0.5608388	0.60734457	-0.2094727
0.4401176	0.61040425	-0.5097822	-0.26345494	-0.15298249	-0.4722333	-0.47690395	0.47852254	-0.40047544	0.47426113	-0.54188216	0.38741153	0.5582192	-0.47065985	0.4693604	-0.18271829
0.49357942	0.6586426	-0.60954976	-0.30742425	-0.20527846	-0.5695894	-0.49931082	0.5671076	-0.3884672	0.5820203	-0.59863603	0.42615578	0.64385116	-0.55274034	0.5687205	-0.17894278
0.5520447	0.6723795	-0.52957326	-0.21337369	-0.24458748	-0.58406997	-0.5525495	0.55953795	-0.4273129	0.5848908	-0.6253972	0.48249778	0.6209858	-0.5466567	0.5583588	-0.21588625
0.5573241	0.69170225	-0.6281622	-0.34500942	-0.23911834	-0.5890549	-0.5959497	0.6225741	-0.5293499	0.60792017	-0.6585506	0.51700604	0.7309981	-0.61990064	0.63821834	-0.18327405
0.60145545	0.6330454	-0.64584947	-0.27797768	-0.21092956	-0.58868	-0.4906765	0.60672575	-0.40293735	0.56602603	-0.6285665	0.5007691	0.6854032	-0.56255007	0.5857194	-0.1705782
0.5609189	0.5918366	-0.533667	-0.23383644	-0.20552674	-0.57430804	-0.48981345	0.55132717	-0.4450138	0.52595854	-0.6099716	0.47398528	0.67998326	-0.51072264	0.6008028	-0.08746751
0.49864542	0.6177759	-0.54988563	-0.25838375	-0.17949034	-0.529103	-0.5116819	0.49361074	-0.3952309	0.5048933	-0.5199995	0.45086113	0.62900335	-0.46128252	0.5681834	-0.15191518
0.47603703	0.68549883	-0.52911437	-0.2814455	-0.25006104	-0.5010741	-0.5296956	0.55815697	-0.3946759	0.5707882	-0.66421473	0.45762813	0.683338	-0.559245	0.5748768	-0.19446018
0.4812122	0.6157932	-0.55435246	-0.2637502	-0.16184317	-0.4883965	-0.43852717	0.5612492	-0.423935	0.5756079	-0.56177634	0.35585567	0.5455633	-0.53435636	0.57934046	-0.12350772
0.531729	0.62371504	-0.48911265	-0.20471375	-0.18765336	-0.48484907	-0.5135898	0.54242575	-0.3918348	0.54815197	-0.58849996	0.3665605	0.5372694	-0.47299603	0.50821865	-0.18990807
0.60837215	0.66605943	-0.5787993	-0.24677703	-0.22534351	-0.5525195	-0.54687685	0.6300237	-0.44026297	0.6310828	-0.6634609	0.5045163	0.73017234	-0.58296216	0.6787659	-0.110769354
0.47735226	0.6145044	-0.60824287	-0.2718084	-0.2594235	-0.4944248	-0.523593	0.58588034	-0.4432341	0.5556798	-0.6575706	0.40558624	0.592057	-0.54315007	0.5688892	-0.12374204
0.48551634	0.57520616	-0.49452534	-0.21989575	-0.17013061	-0.4682002	-0.45244408	0.4419743	-0.36486357	0.5261147	-0.504878	0.42502868	0.54278415	-0.49900985	0.5275237	-0.11674195
0.48891255	0.6388274	-0.48477522	-0.26696008	-0.2357294	-0.50848794	-0.5067567	0.5133706	-0.4178651	0.5635876	-0.6012149	0.40748575	0.5830046	-0.53017604	0.5240561	-0.13624848
0.47074488	0.5752641	-0.48417524	-0.19726507	-0.22624868	-0.4568132	-0.49666247	0.48338002	-0.36608994	0.48490497	-0.54673207	0.42794955	0.60829276	-0.43712416	0.50445205	-0.1310199
0.5770555	0.64639777	-0.5702819	-0.29053244	-0.25784948	-0.53992105	-0.55378175	0.5104299	-0.39871547	0.61339176	-0.5614637	0.48720112	0.5733464	-0.49766782	0.54187936	-0.18359718
0.4703828	0.57048815	-0.49016848	-0.26218423	-0.21607703	-0.50372726	-0.47546965	0.5425787	-0.39937472	0.5252228	-0.52971464	0.39765766	0.599855	-0.49164885	0.5292559	-0.095941134
0.44018105	0.6317429	-0.49603844	-0.24691297	-0.25788826	-0.48954064	-0.5263267	0.5483676	-0.35709262	0.4859563	-0.55820453	0.39617062	0.6209171	-0.5151235	0.56395054	-0.16236489
0.42583862	0.61231923	-0.54015577	-0.23594965	-0.23443472	-0.48533484	-0.4304116	0.49874064	-0.33614495	0.48292643	-0.59514946	0.38897866	0.5804443	-0.48100206	0.5202678	-0.18682073
0.45292005	0.60228145	-0.49677274	-0.15298988	-0.18405136	-0.47328714	-0.4745076	0.5448871	-0.38759694	0.53999037	-0.5812841	0.40603414	0.5562606	-0.4315502	0.53106534	-0.11466861
0.4934208	0.6338653	-0.49458745	-0.21829882	-0.16149649	-0.5316075	-0.49301675	0.54972523	-0.36864737	0.580965	-0.6241368	0.45521617	0.5750761	-0.46126023	0.57305557	-0.15136917
0.4567855	0.593571	-0.5073804	-0.2514736	-0.2037277	-0.41850135	-0.43270364	0.4451908	-0.4028183	0.5036087	-0.52603644	0.35487142	0.5521145	-0.45147058	0.49474213	-0.111370794
0.45396313	0.55471754	-0.4452023	-0.20977935	-0.17876884	-0.40922558	-0.37944406	0.42229903	-0.3784217	0.48334864	-0.49401975	0.33442518	0.49471024	-0.43715373	0.5233856	-0.11720576
0.45149255	0.57277524	-0.4378648	-0.1841099	-0.15362112	-0.42627606	-0.43493664	0.48615384	-0.31157848	0.53683734	-0.49402466	0.33307403	0.5207962	-0.48649865	0.50063425	-0.1789692
0.52967006	0.6606328	-0.5491479	-0.24206553	-0.17278764	-0.5541186	-0.5415571	0.5181095	-0.44812766	0.5259574	-0.63056374	0.47781557	0.59108424	-0.52615714	0.5758841	-0.1727602
0.48897412	0.60533303	-0.4609746	-0.219785	-0.17908151	-0.42024973	-0.41159782	0.5002993	-0.32842994	0.50522316	-0.5315557	0.41143867	0.5316519	-0.47480258	0.55918413	-0.10760577
0.42092204	0.58239406	-0.5184721	-0.24303688	-0.22726655	-0.47642082	-0.38632926	0.42826584	-0.35591033	0.53465015	-0.541147	0.38828304	0.5183448	-0.3913901	0.4597798	-0.16613919
0.47415173	0.5939555	-0.5301471	-0.24663275	-0.24561736	-0.49444073	-0.48686105	0.51738137	-0.3460249	0.5654708	-0.53899914	0.38172936	0.62155133	-0.54797924	0.6058525	-0.12802978
0.4915156	0.5505593	-0.5460701	-0.21707608	-0.167761	-0.52695215	-0.4318904	0.50438076	-0.39680162	0.5116061	-0.5686472	0.41430944	0.59046215	-0.48633054	0.5573018	-0.12951306
0.41272143	0.56832874	-0.44625172	-0.21670851	-0.22383833	-0.4486878	-0.47853053	0.50114256	-0.31224585	0.5025636	-0.51935685	0.39034903	0.54623	-0.38630965	0.44849393	-0.083638266
0.4569086	0.5828944	-0.45733914	-0.24779484	-0.19766487	-0.44574532	-0.45612302	0.46406573	-0.38806736	0.5253386	-0.499631	0.3301974	0.51497036	-0.4598691	0.4559656	-0.17610829
0.53759414	0.65342736	-0.5042208	-0.25307074	-0.2297444	-0.49662524	-0.46857488	0.48156583	-0.38585323	0.52181894	-0.6140327	0.47155046	0.651193	-0.5047988	0.5429228	-0.17998998
0.4822621	0.5649274	-0.48580533	-0.17733613	-0.1517398	-0.43964955	-0.42568064	0.49647126	-0.36234972	0.43254533	-0.49397945	0.35813797	0.5663794	-0.41127053	0.5117688	-0.09511451
0.44580272	0.56322587	-0.48188838	-0.18705846	-0.1841416	-0.48123142	-0.47495937	0.50857085	-0.34550962	0.56101584	-0.55988824	0.3462059	0.5866125	-0.4594456	0.47358403	-0.10465038
0.45197734	0.56735986	-0.49664456	-0.21269394	-0.18698893	-0.42817613	-0.42674726	0.45417723	-0.35290965	0.5058592	-0.5306852	0.31435916	0.53818846	-0.43028563	0.4730512	-0.1303374
0.5326937	0.5762276	-0.4995492	-0.22536004	-0.19333617	-0.4403759	-0.5046719	0.46291286	-0.3212864	0.53438395	-0.5182511	0.40843117	0.5540189	-0.44956663	0.5728954	-0.12371781
0.51095724	0.5970599	-0.4762112	-0.24518868	-0.20227003	-0.46677417	-0.47522348	0.5379905	-0.38163117	0.52763087	-0.5566821	0.43336445	0.53173584	-0.4447471	0.5317656	-0.13296662
0.43462902	0.48606053	-0.41898757	-0.14636995	-0.18818057	-0.4244577	-0.4045284	0.4431458	-0.3240795	0.37732443	-0.4118026	0.34121382	0.47555453	-0.3273265	0.4588044	-0.10653831
0.45515904	0.5189502	-0.4075826	-0.21192129	-0.1572398	-0.45845255	-0.43740952	0.44194445	-0.2725669	0.48567075	-0.4441465	0.36836782	0.47023365	-0.3959297	0.4669803	-0.16000031
0.44263098	0.51017535	-0.40618506	-0.17242298	-0.1691552	-0.39191455	-0.3774265	0.42042568	-0.32073474	0.42667028	-0.5024781	0.36704206	0.42574966	-0.4194503	0.47148874	-0.110409886
0.44100952	0.4752238	-0.46899045	-0.1695136	-0.16331413	-0.39249828	-0.44102412	0.38324705	-0.33532536	0.40145427	-0.52666426	0.35549587	0.50794667	-0.39674947	0.45398635	-0.1548058
0.316038	0.43341124	-0.31472847	-0.19287717	-0.13399345	-0.39224246	-0.34984747	0.3333386	-0.26953703	0.3560951	-0.3665862	0.2946598	0.3671504	-0.30739963	0.4231523	-0.15933836
0.3710937	0.35872743	-0.37390754	-0.1163294	-0.18196262	-0.37038565	-0.37171602	0.36022395	-0.22975013	0.35311797	-0.3640108	0.2990583	0.4256578	-0.28786743	0.3960223	-0.08509357
0.42179093	0.53300476	-0.41415983	-0.12906805	-0.18785723	-0.44159138	-0.41284916	0.45982507	-0.3489579	0.4013079	-0.4961565	0.28467602	0.50048846	-0.32920372	0.4591804	-0.11601004
0.45192435	0.45747858	-0.42515337	-0.21590541	-0.1800591	-0.41577762	-0.4322324	0.43057057	-0.31315154	0.40282688	-0.4477116	0.36828077	0.4398407	-0.45370165	0.4966537	-0.08541447
0.42113143	0.49919668	-0.46858075	-0.21090575	-0.13795942	-0.3785733	-0.36059305	0.42482764	-0.28771996	0.4430114	-0.42742127	0.31880555	0.42020077	-0.34881848	0.48503903	-0.06929484
0.33970052	0.49821448	-0.4611204	-0.18491577	-0.13050117	-0.39126864	-0.3755133	0.3820607	-0.31390026	0.39397934	-0.4287551	0.35782313	0.4948816	-0.3570552	0.4033205	-0.17315972
0.4432386	0.4874326	-0.51186574	-0.20865375	-0.19265817	-0.4123047	-0.4499755	0.48258573	-0.32178319	0.49369207	-0.5232392	0.36723804	0.5334307	-0.41736776	0.5281036	-0.10114492
0.44145787	0.5497844	-0.45599386	-0.19071415	-0.20926532	-0.39651608	-0.4376729	0.4392356	-0.3641195	0.49978602	-0.44045666	0.34664974	0.5291761	-0.42494246	0.51444465	-0.0809998
0.40572265	0.48948315	-0.4047663	-0.20991312	-0.102764994	-0.35462573	-0.4042219	0.3824959	-0.33685803	0.4237909	-0.4650318	0.25670558	0.43988395	-0.34841946	0.38685027	-0.11382936
0.3894312	0.4522477	-0.430455	-0.21964121	-0.16525368	-0.3845027	-0.35969883	0.38126427	-0.30899128	0.4513816	-0.43720755	0.27527985	0.49449596	-0.41881916	0.4610065	-0.09461289
